,dayl(s),prcp(mm/day),srad(W/m2),swe(mm),tmax(C),tmin(C),vp(Pa),PET,QObs(mm/d),mean_temp,month_index,year,month,tmean,user_data,weather_label
1990-07-15,54454.88,0.0,474.7,0.0,26.72,11.98,1398.22,5.4522,0.2822,19.35,7,1990,7,19.35,"A completely dry day—no signs of rain. A calm river today, trickling at a very slow pace.",dry
1990-07-16,54261.55,0.0,411.12,0.0,29.03,17.06,1945.85,5.3445,0.2632,23.045,7,1990,7,23.045,"With no rain around, everything seems a bit dusty. Slow and still, the river's flow was almost unnoticeable.",dry
1990-07-17,54259.2,4.19,334.48,0.0,28.4,15.95,1802.73,4.3721,0.2537,22.174999999999997,7,1990,7,22.174999999999997,"A strong rainfall today, making the landscape feel lush and saturated. A calm river today, trickling at a very slow pace.",moderate
1990-07-18,54181.09,6.67,327.37,0.0,28.19,15.06,1717.45,4.2216,0.2252,21.625,7,1990,7,21.625,"The rain came down hard, flooding the usual spots. The river looked quiet today, with hardly any flow.",moderate
1990-07-19,53949.55,0.0,412.06,0.0,29.59,17.27,1963.59,5.3484,0.2061,23.43,7,1990,7,23.43,A completely dry day—no signs of rain. The river was barely moving; it seemed almost stagnant.,dry
1990-07-20,53913.61,0.0,386.43,0.0,27.7,16.73,1898.96,4.9372,0.1839,22.215,7,1990,7,22.215,"Not a drop of rain today; it feels like the area could use some moisture. A calm river today, trickling at a very slow pace.",dry
1990-07-21,53909.19,5.29,217.73,0.0,22.23,14.8,1687.66,2.8628,0.1839,18.515,7,1990,7,18.515,"The rain came down hard, flooding the usual spots. The river was barely moving; it seemed almost stagnant.",moderate
1990-07-22,53570.41,1.52,434.33,0.0,25.0,11.32,1345.54,4.8146,0.203,18.16,7,1990,7,18.16,"A decent rainfall that left the ground well-soaked. A calm river today, trickling at a very slow pace.",dry
1990-07-23,53568.05,10.15,238.97,0.0,21.83,13.55,1549.4,2.9852,0.2061,17.689999999999998,7,1990,7,17.689999999999998,"A strong rainfall today, making the landscape feel lush and saturated. A calm river today, trickling at a very slow pace.",moderate
1990-07-24,53489.96,14.87,118.82,0.0,18.84,15.02,1708.24,1.7855,0.4281,16.93,7,1990,7,16.93,"It rained quite heavily, leaving deep puddles around. The river was barely moving; it seemed almost stagnant.",wet
1990-07-25,53222.43,11.87,111.47,0.0,20.82,17.24,1962.88,1.777,1.0529,19.03,7,1990,7,19.03,"A strong rainfall today, making the landscape feel lush and saturated. A healthy flow in the river, moving at a balanced pace.",wet
1990-07-26,53222.43,17.39,269.11,0.0,23.85,14.44,1647.92,3.3549,1.944,19.145,7,1990,7,19.145,"The rain came down hard, flooding the usual spots. The river seemed vibrant, moving along with moderate strength.",wet
1990-07-27,53000.25,0.0,458.59,0.0,28.5,13.85,1586.5,5.333,1.0687,21.175,7,1990,7,21.175,"A completely dry day—no signs of rain. The river was lively today, flowing with moderate energy.",dry
1990-07-28,52876.77,0.0,424.05,0.0,27.86,15.15,1721.09,5.0624,0.7326,21.505,7,1990,7,21.505,"A completely dry day—no signs of rain. With a quiet pace, the river meandered gently along.",dry
1990-07-29,52872.36,0.0,442.1,0.0,29.03,15.07,1723.34,5.2795,0.5264,22.05,7,1990,7,22.05,"Skies were clear all day; no rain touched the ground. With a quiet pace, the river meandered gently along.",dry
1990-07-30,52531.2,0.0,451.85,0.0,29.22,14.51,1655.52,5.2881,0.3996,21.865,7,1990,7,21.865,"Skies were clear all day; no rain touched the ground. The river looked quiet today, with hardly any flow.",dry
1990-07-31,52531.2,0.0,451.86,0.0,28.1,13.49,1548.53,5.1373,0.3044,20.795,7,1990,7,20.795,"Skies were clear all day; no rain touched the ground. The river looked quiet today, with hardly any flow.",dry
1990-08-01,52261.21,0.0,418.02,0.0,26.52,13.7,1568.03,4.7393,0.2442,20.11,8,1990,8,20.11,"With no rain around, everything seems a bit dusty. Slow and still, the river's flow was almost unnoticeable.",dry
1990-08-02,52185.62,0.0,369.68,0.0,22.21,11.95,1396.18,3.9825,0.2061,17.08,8,1990,8,17.08,"Not a drop of rain today; it feels like the area could use some moisture. The river looked quiet today, with hardly any flow.",dry
1990-08-03,52035.65,0.0,427.85,0.0,25.9,12.72,1457.51,4.6801,0.1776,19.31,8,1990,8,19.31,"Not a drop of rain today; it feels like the area could use some moisture. A calm river today, trickling at a very slow pace.",dry
1990-08-04,51840.01,5.49,358.48,0.0,29.26,14.53,1644.99,4.2609,0.1649,21.895,8,1990,8,21.895,"It rained quite heavily, leaving deep puddles around. The river looked quiet today, with hardly any flow.",moderate
1990-08-05,51840.01,0.0,452.95,0.0,29.67,14.0,1600.37,5.1405,0.1617,21.835,8,1990,8,21.835,"A completely dry day—no signs of rain. Slow and still, the river's flow was almost unnoticeable.",dry
1990-08-06,51494.37,0.04,434.62,0.0,28.44,13.96,1594.83,4.8775,0.149,21.200000000000003,8,1990,8,21.200000000000003,"With no rain around, everything seems a bit dusty. The river looked quiet today, with hardly any flow.",dry
1990-08-07,51494.37,7.23,156.46,0.0,20.55,15.15,1722.12,2.0965,0.149,17.85,8,1990,8,17.85,"It rained quite heavily, leaving deep puddles around. Slow and still, the river's flow was almost unnoticeable.",moderate
1990-08-08,51148.79,8.36,122.19,0.0,20.06,15.98,1814.84,1.7722,0.1903,18.02,8,1990,8,18.02,"The rain came down hard, flooding the usual spots. The river was barely moving; it seemed almost stagnant.",moderate
1990-08-09,51148.79,4.64,233.76,0.0,23.9,15.68,1781.78,2.8995,0.2632,19.79,8,1990,8,19.79,"The rain came down hard, flooding the usual spots. A calm river today, trickling at a very slow pace.",moderate
1990-08-10,50805.52,3.88,323.98,0.0,25.82,14.02,1599.68,3.6789,0.2505,19.92,8,1990,8,19.92,"The rain poured down heavily, soaking everything in sight. A calm river today, trickling at a very slow pace.",dry
1990-08-11,50803.16,29.64,226.8,0.0,23.03,15.09,1715.98,2.7604,0.7294,19.060000000000002,8,1990,8,19.060000000000002,"It rained quite heavily, leaving deep puddles around. The river flowed gently, enough to keep the water clear.",wet
1990-08-12,50493.55,26.8,174.82,0.0,22.34,16.46,1871.81,2.292,2.2167,19.4,8,1990,8,19.4,"A strong rainfall today, making the landscape feel lush and saturated. A healthy flow in the river, moving at a balanced pace.",wet
1990-08-13,50457.61,1.39,412.99,0.0,27.09,12.63,1464.12,4.3567,1.4778,19.86,8,1990,8,19.86,"Barely any rain fell; it just barely dampened the ground. A healthy flow in the river, moving at a balanced pace.",dry
1990-08-14,50147.96,20.29,298.48,0.0,24.44,13.16,1508.27,3.2877,1.9979,18.8,8,1990,8,18.8,"The rain poured down heavily, soaking everything in sight. The river seemed vibrant, moving along with moderate strength.",wet
1990-08-15,50112.02,0.0,390.13,0.0,21.77,11.09,1327.35,3.8216,1.963,16.43,8,1990,8,16.43,"A completely dry day—no signs of rain. The river was lively today, flowing with moderate energy.",dry
1990-08-16,49802.36,0.0,399.01,0.0,23.29,12.05,1403.71,3.9804,1.1353,17.67,8,1990,8,17.67,"Not a drop of rain today; it feels like the area could use some moisture. The river was lively today, flowing with moderate energy.",dry
1990-08-17,49766.42,0.0,396.3,0.0,24.89,13.55,1558.72,4.1171,0.7992,19.22,8,1990,8,19.22,"Skies were clear all day; no rain touched the ground. The river moved along quietly, with a gentle, relaxed flow.",dry
1990-08-18,49423.16,0.0,438.02,0.0,28.08,13.85,1581.69,4.5632,0.6089,20.965,8,1990,8,20.965,"With no rain around, everything seems a bit dusty. The river flowed gently, enough to keep the water clear.",dry
1990-08-19,49420.8,6.56,357.54,0.0,27.9,10.15,1252.17,3.5989,0.5011,19.025,8,1990,8,19.025,"It rained quite heavily, leaving deep puddles around. A smooth and gentle flow was visible in the river today.",moderate
1990-08-20,49075.16,0.0,465.96,0.0,19.28,4.26,820.77,3.6313,0.3901,11.77,8,1990,8,11.77,"Not a drop of rain today; it feels like the area could use some moisture. The river looked quiet today, with hardly any flow.",dry
1990-08-21,49075.16,0.0,447.93,0.0,19.52,5.55,920.0,3.6151,0.3076,12.535,8,1990,8,12.535,"Skies were clear all day; no rain touched the ground. The river looked quiet today, with hardly any flow.",dry
1990-08-22,48729.6,0.0,459.05,0.0,21.45,6.1,937.38,3.7481,0.2696,13.774999999999999,8,1990,8,13.774999999999999,"Skies were clear all day; no rain touched the ground. A calm river today, trickling at a very slow pace.",dry
1990-08-23,48729.6,0.0,463.75,0.0,24.56,7.58,1046.56,3.9856,0.222,16.07,8,1990,8,16.07,Not a drop of rain today; it feels like the area could use some moisture. The river was barely moving; it seemed almost stagnant.,dry
1990-08-24,48383.98,0.0,425.64,0.0,25.23,10.38,1270.78,3.9189,0.1966,17.805,8,1990,8,17.805,"With no rain around, everything seems a bit dusty. The river was barely moving; it seemed almost stagnant.",dry
1990-08-25,48383.98,0.0,418.7,0.0,26.64,11.63,1375.35,3.9883,0.1808,19.135,8,1990,8,19.135,"Not a drop of rain today; it feels like the area could use some moisture. A calm river today, trickling at a very slow pace.",dry
1990-08-26,48038.4,0.0,372.79,0.0,27.48,14.81,1687.94,3.8523,0.1966,21.145,8,1990,8,21.145,Not a drop of rain today; it feels like the area could use some moisture. The river was barely moving; it seemed almost stagnant.,dry
1990-08-27,48038.4,0.0,369.02,0.0,28.85,16.05,1819.71,3.9346,0.2188,22.450000000000003,8,1990,8,22.450000000000003,"A completely dry day—no signs of rain. A calm river today, trickling at a very slow pace.",dry
1990-08-28,47692.81,26.97,273.12,0.0,28.52,15.92,1793.36,3.0565,0.8975,22.22,8,1990,8,22.22,"It rained quite heavily, leaving deep puddles around. With a quiet pace, the river meandered gently along.",wet
1990-08-29,47688.4,4.19,243.78,0.0,25.06,14.94,1697.8,2.6795,1.0465,20.0,8,1990,8,20.0,"The rain poured down heavily, soaking everything in sight. The river seemed vibrant, moving along with moderate strength.",moderate
1990-08-30,47347.21,0.0,395.2,0.0,23.26,9.98,1238.58,3.4486,0.7896,16.62,8,1990,8,16.62,"With no rain around, everything seems a bit dusty. The river flowed gently, enough to keep the water clear.",dry
1990-08-31,47077.19,0.0,405.7,0.0,22.29,8.39,1111.22,3.3465,0.5708,15.34,8,1990,8,15.34,"Not a drop of rain today; it feels like the area could use some moisture. The river moved along quietly, with a gentle, relaxed flow.",dry
1990-09-01,47001.59,0.0,418.44,0.0,25.47,9.93,1234.18,3.6081,0.4091,17.7,9,1990,9,17.7,A completely dry day—no signs of rain. The river was barely moving; it seemed almost stagnant.,dry
1990-09-02,46655.98,0.0,385.05,0.0,25.31,11.73,1378.38,3.4596,0.3108,18.52,9,1990,9,18.52,"With no rain around, everything seems a bit dusty. A calm river today, trickling at a very slow pace.",dry
1990-09-03,46655.98,0.01,392.4,0.0,24.26,10.31,1265.03,3.369,0.2474,17.285,9,1990,9,17.285,"With no rain around, everything seems a bit dusty. The river was barely moving; it seemed almost stagnant.",dry
1990-09-04,46310.42,0.0,441.08,0.0,19.25,2.53,734.97,2.9594,0.203,10.89,9,1990,9,10.89,Not a drop of rain today; it feels like the area could use some moisture. The river was barely moving; it seemed almost stagnant.,dry
1990-09-05,46310.42,0.32,426.84,0.0,20.13,4.09,826.57,2.9907,0.1744,12.11,9,1990,9,12.11,"Skies were clear all day; no rain touched the ground. The river looked quiet today, with hardly any flow.",dry
1990-09-06,45964.83,0.0,262.93,0.0,18.73,10.56,1284.79,2.3253,0.1554,14.645,9,1990,9,14.645,"A completely dry day—no signs of rain. The river looked quiet today, with hardly any flow.",dry
1990-09-07,45964.83,0.0,352.14,0.0,23.27,10.8,1304.06,3.0012,0.1554,17.035,9,1990,9,17.035,Not a drop of rain today; it feels like the area could use some moisture. The river was barely moving; it seemed almost stagnant.,dry
1990-09-08,45619.2,4.01,312.28,0.0,19.12,2.81,748.39,2.2256,0.1617,10.965,9,1990,9,10.965,"It rained quite heavily, leaving deep puddles around. A calm river today, trickling at a very slow pace.",moderate
1990-09-09,45349.19,0.0,386.05,0.0,16.33,2.28,720.0,2.4582,0.1554,9.305,9,1990,9,9.305,"With no rain around, everything seems a bit dusty. The river looked quiet today, with hardly any flow.",dry
1990-09-10,45273.6,4.65,291.84,0.0,19.15,4.15,823.38,2.142,0.1554,11.649999999999999,9,1990,9,11.649999999999999,"It rained quite heavily, leaving deep puddles around. The river looked quiet today, with hardly any flow.",moderate
1990-09-11,44928.0,2.3,241.96,0.0,19.5,10.37,1269.33,2.1109,0.1617,14.934999999999999,9,1990,9,14.934999999999999,Some steady rain brought a refreshing feel to the surroundings. The river was barely moving; it seemed almost stagnant.,dry
1990-09-12,44928.0,0.0,260.63,0.0,20.19,11.21,1337.14,2.258,0.1649,15.700000000000001,9,1990,9,15.700000000000001,A completely dry day—no signs of rain. The river was barely moving; it seemed almost stagnant.,dry
1990-09-13,44582.41,0.0,213.33,0.0,18.31,11.25,1340.12,1.9154,0.1617,14.78,9,1990,9,14.78,"With no rain around, everything seems a bit dusty. A calm river today, trickling at a very slow pace.",dry
1990-09-14,44582.41,0.0,252.66,0.0,20.27,11.6,1368.22,2.1887,0.1554,15.934999999999999,9,1990,9,15.934999999999999,Skies were clear all day; no rain touched the ground. The river was barely moving; it seemed almost stagnant.,dry
1990-09-15,44236.83,7.22,177.88,0.0,21.5,13.31,1527.28,1.793,0.1554,17.405,9,1990,9,17.405,"A strong rainfall today, making the landscape feel lush and saturated. Slow and still, the river's flow was almost unnoticeable.",moderate
1990-09-16,44236.83,11.86,241.88,0.0,18.81,7.14,1011.47,1.8878,0.1808,12.975,9,1990,9,12.975,"A strong rainfall today, making the landscape feel lush and saturated. The river looked quiet today, with hardly any flow.",wet
1990-09-17,43891.18,0.0,293.17,0.0,13.48,3.5,800.0,1.8575,0.2156,8.49,9,1990,9,8.49,"Not a drop of rain today; it feels like the area could use some moisture. A calm river today, trickling at a very slow pace.",dry
1990-09-18,43545.59,0.0,222.52,0.0,9.23,2.26,720.24,1.4187,0.2061,5.745,9,1990,9,5.745,"A completely dry day—no signs of rain. A calm river today, trickling at a very slow pace.",dry
1990-09-19,43545.59,0.0,245.4,0.0,9.68,1.92,713.75,1.4962,0.1776,5.8,9,1990,9,5.8,Not a drop of rain today; it feels like the area could use some moisture. The river was barely moving; it seemed almost stagnant.,dry
1990-09-20,43200.0,8.85,249.74,0.0,14.87,3.11,772.43,1.6296,0.1934,8.99,9,1990,9,8.99,"The rain poured down heavily, soaking everything in sight. The river looked quiet today, with hardly any flow.",moderate
1990-09-21,43200.0,1.83,217.97,0.0,11.6,4.74,858.95,1.4776,0.2156,8.17,9,1990,9,8.17,"Some steady rain brought a refreshing feel to the surroundings. A calm river today, trickling at a very slow pace.",dry
1990-09-22,42854.41,0.0,279.4,0.0,14.45,5.33,906.58,1.7843,0.222,9.89,9,1990,9,9.89,"With no rain around, everything seems a bit dusty. A calm river today, trickling at a very slow pace.",dry
1990-09-23,42854.41,41.77,175.51,0.0,14.08,6.81,990.86,1.3723,2.0581,10.445,9,1990,9,10.445,"It rained quite heavily, leaving deep puddles around. A healthy flow in the river, moving at a balanced pace.",wet
1990-09-24,42508.81,2.43,298.46,0.0,16.14,4.87,869.64,1.828,3.0127,10.505,9,1990,9,10.505,"The rain today was steady but not overwhelming, just enough to freshen things up. A fast-moving river today, splashing along with vigor.",dry
1990-09-25,42163.21,0.0,285.64,0.0,12.97,3.69,799.73,1.6498,1.6998,8.33,9,1990,9,8.33,"With no rain around, everything seems a bit dusty. A steady, noticeable flow in the river brought life to the scene.",dry
1990-09-26,42163.21,0.0,327.67,0.0,17.34,5.69,920.0,1.9494,1.0307,11.515,9,1990,9,11.515,"With no rain around, everything seems a bit dusty. A steady, noticeable flow in the river brought life to the scene.",dry
1990-09-27,41817.58,0.0,256.22,0.0,17.08,8.71,1136.92,1.7541,0.7928,12.895,9,1990,9,12.895,"With no rain around, everything seems a bit dusty. With a quiet pace, the river meandered gently along.",dry
1990-09-28,41817.58,0.0,300.97,0.0,19.1,8.49,1119.73,1.9495,0.6501,13.795000000000002,9,1990,9,13.795000000000002,"Not a drop of rain today; it feels like the area could use some moisture. The river moved along quietly, with a gentle, relaxed flow.",dry
1990-09-29,41471.99,0.0,323.68,0.0,21.08,8.67,1134.17,2.0514,0.5455,14.875,9,1990,9,14.875,A completely dry day—no signs of rain. A smooth and gentle flow was visible in the river today.,dry
1990-09-30,41471.99,11.06,200.63,0.0,17.02,8.04,1083.5,1.448,0.6406,12.53,9,1990,9,12.53,"It rained quite heavily, leaving deep puddles around. The river moved along quietly, with a gentle, relaxed flow.",moderate
1990-10-01,41126.39,23.77,182.5,0.0,13.69,5.98,929.41,1.2556,2.9556,9.835,10,1990,10,9.835,"It rained quite heavily, leaving deep puddles around. The river rushed past with powerful currents.",wet
1990-10-02,41050.8,0.55,324.35,0.0,13.48,1.91,712.79,1.5627,2.6099,7.695,10,1990,10,7.695,"The rain was so light, it hardly made a difference. It flowed fast today, with strong, surging energy.",dry
